obs_id	nct	canonical_payload	om_index	results_group_id	class_index	class_title	category_index	category_title	measurement_value_raw	measurement_spread	measurement_lower	measurement_upper	measurement_comment	om_param_type	om_unit_of_measure	class_denom_units	class_denom_value_for_group	source_pointer
NCT02073123#om1#OG001	NCT02073123	ctg_results_bor_2014_2017.txt	1	OG001	0		2	No Response	3					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2014_2017.txt::NCT02073123::outcomeMeasures[1]::groups[OG001]::classes[0]::categories[2]
NCT02073123#om1#OG002	NCT02073123	ctg_results_bor_2014_2017.txt	1	OG002	0		0	Complete Response	18					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2014_2017.txt::NCT02073123::outcomeMeasures[1]::groups[OG002]::classes[0]::categories[0]
NCT02073123#om1#OG002	NCT02073123	ctg_results_bor_2014_2017.txt	1	OG002	0		1	Partial Response	29					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2014_2017.txt::NCT02073123::outcomeMeasures[1]::groups[OG002]::classes[0]::categories[1]
NCT02073123#om1#OG002	NCT02073123	ctg_results_bor_2014_2017.txt	1	OG002	0		2	No Response	67					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2014_2017.txt::NCT02073123::outcomeMeasures[1]::groups[OG002]::classes[0]::categories[2]
NCT02073123#om4#OG000	NCT02073123	ctg_results_bor_2014_2017.txt	4	OG000	0		0		1					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2014_2017.txt::NCT02073123::outcomeMeasures[4]::groups[OG000]::classes[0]::categories[0]
NCT02073123#om4#OG001	NCT02073123	ctg_results_bor_2014_2017.txt	4	OG001	0		0		2					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2014_2017.txt::NCT02073123::outcomeMeasures[4]::groups[OG001]::classes[0]::categories[0]
NCT02073123#om4#OG002	NCT02073123	ctg_results_bor_2014_2017.txt	4	OG002	0		0		68					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2014_2017.txt::NCT02073123::outcomeMeasures[4]::groups[OG002]::classes[0]::categories[0]
NCT02671435#om9#OG000	NCT02671435	ctg_results_bor_2014_2017.txt	9	OG000	0		0		0		0.0	10.3		NUMBER	Percentage of Participants			ctg_results_bor_2014_2017.txt::NCT02671435::outcomeMeasures[9]::groups[OG000]::classes[0]::categories[0]
NCT02671435#om9#OG001	NCT02671435	ctg_results_bor_2014_2017.txt	9	OG001	0		0		0		0.0	9.0		NUMBER	Percentage of Participants			ctg_results_bor_2014_2017.txt::NCT02671435::outcomeMeasures[9]::groups[OG001]::classes[0]::categories[0]
NCT02347332#om2#OG000	NCT02347332	ctg_results_bor_2014_2017.txt	2	OG000	0		0		17.8		13.1	23.4		MEDIAN	Percent of participants			ctg_results_bor_2014_2017.txt::NCT02347332::outcomeMeasures[2]::groups[OG000]::classes[0]::categories[0]
NCT02347332#om2#OG001	NCT02347332	ctg_results_bor_2014_2017.txt	2	OG001	0		0		14.8		10.5	20.1		MEDIAN	Percent of participants			ctg_results_bor_2014_2017.txt::NCT02347332::outcomeMeasures[2]::groups[OG001]::classes[0]::categories[0]
NCT02347332#om3#OG000	NCT02347332	ctg_results_bor_2014_2017.txt	3	OG000	0		0		50.9		44.2	57.5		MEDIAN	% patients			ctg_results_bor_2014_2017.txt::NCT02347332::outcomeMeasures[3]::groups[OG000]::classes[0]::categories[0]
NCT02347332#om3#OG001	NCT02347332	ctg_results_bor_2014_2017.txt	3	OG001	0		0		46.3		39.7	53.0		MEDIAN	% patients			ctg_results_bor_2014_2017.txt::NCT02347332::outcomeMeasures[3]::groups[OG001]::classes[0]::categories[0]
NCT03318939#om0#OG000	NCT03318939	ctg_results_bor_2014_2017.txt	0	OG000	0		0		13.9		8.2	21.6		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03318939::outcomeMeasures[0]::groups[OG000]::classes[0]::categories[0]
NCT03318939#om0#OG001	NCT03318939	ctg_results_bor_2014_2017.txt	0	OG001	0		0		27.8		18.9	38.2		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03318939::outcomeMeasures[0]::groups[OG001]::classes[0]::categories[0]
NCT03318939#om0#OG002	NCT03318939	ctg_results_bor_2014_2017.txt	0	OG002	0		0		0		0	0		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03318939::outcomeMeasures[0]::groups[OG002]::classes[0]::categories[0]
NCT03318939#om0#OG003	NCT03318939	ctg_results_bor_2014_2017.txt	0	OG003	0		0		39		28	50		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03318939::outcomeMeasures[0]::groups[OG003]::classes[0]::categories[0]
NCT03318939#om0#OG004	NCT03318939	ctg_results_bor_2014_2017.txt	0	OG004	0		0		0		0	0		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03318939::outcomeMeasures[0]::groups[OG004]::classes[0]::categories[0]
NCT03318939#om0#OG005	NCT03318939	ctg_results_bor_2014_2017.txt	0	OG005	0		0		0		0	0		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03318939::outcomeMeasures[0]::groups[OG005]::classes[0]::categories[0]
NCT03318939#om0#OG006	NCT03318939	ctg_results_bor_2014_2017.txt	0	OG006	0		0		0		0	0		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03318939::outcomeMeasures[0]::groups[OG006]::classes[0]::categories[0]
NCT03318939#om2#OG000	NCT03318939	ctg_results_bor_2014_2017.txt	2	OG000	0		0		67.8		58.5	76.2		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03318939::outcomeMeasures[2]::groups[OG000]::classes[0]::categories[0]
NCT03318939#om2#OG001	NCT03318939	ctg_results_bor_2014_2017.txt	2	OG001	0		0		70		59.4	79.2		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03318939::outcomeMeasures[2]::groups[OG001]::classes[0]::categories[0]
NCT03318939#om2#OG002	NCT03318939	ctg_results_bor_2014_2017.txt	2	OG002	0		0		0		0	0		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03318939::outcomeMeasures[2]::groups[OG002]::classes[0]::categories[0]
NCT03318939#om2#OG003	NCT03318939	ctg_results_bor_2014_2017.txt	2	OG003	0		0		73		61	82		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03318939::outcomeMeasures[2]::groups[OG003]::classes[0]::categories[0]
NCT03318939#om2#OG004	NCT03318939	ctg_results_bor_2014_2017.txt	2	OG004	0		0		0		0	0		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03318939::outcomeMeasures[2]::groups[OG004]::classes[0]::categories[0]
NCT03318939#om2#OG005	NCT03318939	ctg_results_bor_2014_2017.txt	2	OG005	0		0		0		0	0		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03318939::outcomeMeasures[2]::groups[OG005]::classes[0]::categories[0]
NCT03318939#om2#OG006	NCT03318939	ctg_results_bor_2014_2017.txt	2	OG006	0		0		0		0	0		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03318939::outcomeMeasures[2]::groups[OG006]::classes[0]::categories[0]
NCT02985957#om0#OG000	NCT02985957	ctg_results_bor_2014_2017.txt	0	OG000	0		0		12.5		3.5	29.0		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[0]::groups[OG000]::classes[0]::categories[0]
NCT02985957#om0#OG001	NCT02985957	ctg_results_bor_2014_2017.txt	0	OG001	0		0		20.0		7.7	38.6		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[0]::groups[OG001]::classes[0]::categories[0]
NCT02985957#om1#OG000	NCT02985957	ctg_results_bor_2014_2017.txt	1	OG000	0		0		8.9		2.5	21.2		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[1]::groups[OG000]::classes[0]::categories[0]
NCT02985957#om1#OG001	NCT02985957	ctg_results_bor_2014_2017.txt	1	OG001	0		0		15.2		6.3	28.9		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[1]::groups[OG001]::classes[0]::categories[0]
NCT02985957#om1#OG002	NCT02985957	ctg_results_bor_2014_2017.txt	1	OG002	0		0		4.3		0.1	21.9		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[1]::groups[OG002]::classes[0]::categories[0]
NCT02985957#om1#OG003	NCT02985957	ctg_results_bor_2014_2017.txt	1	OG003	0		0		11.1		3.7	24.1		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[1]::groups[OG003]::classes[0]::categories[0]
NCT02985957#om8#OG000	NCT02985957	ctg_results_bor_2014_2017.txt	8	OG000	0		0		17.6		6.8	34.5		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[8]::groups[OG000]::classes[0]::categories[0]
NCT02985957#om8#OG001	NCT02985957	ctg_results_bor_2014_2017.txt	8	OG001	0		0		10.0		2.8	23.7		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[8]::groups[OG001]::classes[0]::categories[0]
NCT02985957#om9#OG000	NCT02985957	ctg_results_bor_2014_2017.txt	9	OG000	0		0		13.6		6.4	24.3		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[9]::groups[OG000]::classes[0]::categories[0]
NCT02985957#om9#OG001	NCT02985957	ctg_results_bor_2014_2017.txt	9	OG001	0		0		18.2		9.8	29.6		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[9]::groups[OG001]::classes[0]::categories[0]
NCT02985957#om9#OG002	NCT02985957	ctg_results_bor_2014_2017.txt	9	OG002	0		0		5.4		0.7	18.2		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[9]::groups[OG002]::classes[0]::categories[0]
NCT02985957#om9#OG003	NCT02985957	ctg_results_bor_2014_2017.txt	9	OG003	0		0		23.9		14.6	35.5		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[9]::groups[OG003]::classes[0]::categories[0]
NCT02985957#om9#OG004	NCT02985957	ctg_results_bor_2014_2017.txt	9	OG004	0		0		30.8		9.1	61.4		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[9]::groups[OG004]::classes[0]::categories[0]
NCT02985957#om9#OG005	NCT02985957	ctg_results_bor_2014_2017.txt	9	OG005	0		0		17.4		5.0	38.8		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[9]::groups[OG005]::classes[0]::categories[0]
NCT02985957#om31#OG000	NCT02985957	ctg_results_bor_2014_2017.txt	31	OG000	0		0		13.3		5.1	26.8		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[31]::groups[OG000]::classes[0]::categories[0]
NCT02985957#om31#OG001	NCT02985957	ctg_results_bor_2014_2017.txt	31	OG001	0		0		17.4		7.8	31.4		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[31]::groups[OG001]::classes[0]::categories[0]
NCT02985957#om31#OG002	NCT02985957	ctg_results_bor_2014_2017.txt	31	OG002	0		0		8.7		1.1	28.0		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[31]::groups[OG002]::classes[0]::categories[0]
NCT02985957#om31#OG003	NCT02985957	ctg_results_bor_2014_2017.txt	31	OG003	0		0		8.9		2.5	21.2		NUMBER	Percent of Participants			ctg_results_bor_2014_2017.txt::NCT02985957::outcomeMeasures[31]::groups[OG003]::classes[0]::categories[0]
NCT02337829#om0#OG000	NCT02337829	ctg_results_bor_2014_2017.txt	0	OG000	0		0		17					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2014_2017.txt::NCT02337829::outcomeMeasures[0]::groups[OG000]::classes[0]::categories[0]
NCT02337829#om0#OG001	NCT02337829	ctg_results_bor_2014_2017.txt	0	OG001	0		0		11					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2014_2017.txt::NCT02337829::outcomeMeasures[0]::groups[OG001]::classes[0]::categories[0]
NCT02337829#om0#OG002	NCT02337829	ctg_results_bor_2014_2017.txt	0	OG002	0		0		28					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2014_2017.txt::NCT02337829::outcomeMeasures[0]::groups[OG002]::classes[0]::categories[0]
NCT02337829#om0#OG003	NCT02337829	ctg_results_bor_2014_2017.txt	0	OG003	0		0		6					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2014_2017.txt::NCT02337829::outcomeMeasures[0]::groups[OG003]::classes[0]::categories[0]
NCT02337829#om0#OG004	NCT02337829	ctg_results_bor_2014_2017.txt	0	OG004	0		0		8					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2014_2017.txt::NCT02337829::outcomeMeasures[0]::groups[OG004]::classes[0]::categories[0]
NCT02337829#om0#OG005	NCT02337829	ctg_results_bor_2014_2017.txt	0	OG005	0		0		14					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2014_2017.txt::NCT02337829::outcomeMeasures[0]::groups[OG005]::classes[0]::categories[0]
NCT02763319#om2#OG000	NCT02763319	ctg_results_bor_2014_2017.txt	2	OG000	0		0		65.5		58.90	71.67		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02763319::outcomeMeasures[2]::groups[OG000]::classes[0]::categories[0]
NCT02763319#om2#OG001	NCT02763319	ctg_results_bor_2014_2017.txt	2	OG001	0		0		61.7		55.01	68.03		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02763319::outcomeMeasures[2]::groups[OG001]::classes[0]::categories[0]
NCT02763319#om3#OG000	NCT02763319	ctg_results_bor_2014_2017.txt	3	OG000	0		0		64.8		53.86	74.66		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02763319::outcomeMeasures[3]::groups[OG000]::classes[0]::categories[0]
NCT02763319#om3#OG001	NCT02763319	ctg_results_bor_2014_2017.txt	3	OG001	0		0		59.5		47.41	70.73		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02763319::outcomeMeasures[3]::groups[OG001]::classes[0]::categories[0]
NCT02763319#om8#OG000	NCT02763319	ctg_results_bor_2014_2017.txt	8	OG000	0		0		76.1		70.00	81.51		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02763319::outcomeMeasures[8]::groups[OG000]::classes[0]::categories[0]
NCT02763319#om8#OG001	NCT02763319	ctg_results_bor_2014_2017.txt	8	OG001	0		0		71.8		65.47	77.56		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02763319::outcomeMeasures[8]::groups[OG001]::classes[0]::categories[0]
NCT02027428#om2#OG000	NCT02027428	ctg_results_bor_2014_2017.txt	2	OG000	0		0		69.1		60.6	76.8		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02027428::outcomeMeasures[2]::groups[OG000]::classes[0]::categories[0]
NCT02027428#om2#OG001	NCT02027428	ctg_results_bor_2014_2017.txt	2	OG001	0		0		57.6		44.8	69.7		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02027428::outcomeMeasures[2]::groups[OG001]::classes[0]::categories[0]
NCT02027428#om5#OG000	NCT02027428	ctg_results_bor_2014_2017.txt	5	OG000	0		0		9.6		5.2	15.8		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02027428::outcomeMeasures[5]::groups[OG000]::classes[0]::categories[0]
NCT02027428#om5#OG001	NCT02027428	ctg_results_bor_2014_2017.txt	5	OG001	0		0		3.0		0.4	10.5		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02027428::outcomeMeasures[5]::groups[OG001]::classes[0]::categories[0]
NCT02027428#om6#OG000	NCT02027428	ctg_results_bor_2014_2017.txt	6	OG000	0		0		47.9		43.0	52.8		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02027428::outcomeMeasures[6]::groups[OG000]::classes[0]::categories[0]
NCT02027428#om6#OG001	NCT02027428	ctg_results_bor_2014_2017.txt	6	OG001	0		0		99.3		96.0	100.0		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02027428::outcomeMeasures[6]::groups[OG001]::classes[0]::categories[0]
NCT02027428#om6#OG002	NCT02027428	ctg_results_bor_2014_2017.txt	6	OG002	0		0		100.0		94.6	100.0		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02027428::outcomeMeasures[6]::groups[OG002]::classes[0]::categories[0]
NCT02834390#om1#OG000	NCT02834390	ctg_results_bor_2014_2017.txt	1	OG000	0	Composite CR rate (CRc rate: CR+CRp+CRi)	0		75.0		30.1	95.4		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02834390::outcomeMeasures[1]::groups[OG000]::classes[0]::categories[0]
NCT02834390#om1#OG000	NCT02834390	ctg_results_bor_2014_2017.txt	1	OG000	1	Response rate (CRc+PR)	0		100		51.0	100.0		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02834390::outcomeMeasures[1]::groups[OG000]::classes[1]::categories[0]
NCT02834390#om1#OG001	NCT02834390	ctg_results_bor_2014_2017.txt	1	OG001	0	Composite CR rate (CRc rate: CR+CRp+CRi)	0		66.7		20.8	93.9		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02834390::outcomeMeasures[1]::groups[OG001]::classes[0]::categories[0]
NCT02834390#om1#OG001	NCT02834390	ctg_results_bor_2014_2017.txt	1	OG001	1	Response rate (CRc+PR)	0		66.7		20.8	93.9		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02834390::outcomeMeasures[1]::groups[OG001]::classes[1]::categories[0]
NCT03189524#om1#OG000	NCT03189524	ctg_results_bor_2014_2017.txt	1	OG000	0		0		30.4		13.2	52.9		NUMBER	Percentage of Participants			ctg_results_bor_2014_2017.txt::NCT03189524::outcomeMeasures[1]::groups[OG000]::classes[0]::categories[0]
NCT03189524#om2#OG000	NCT03189524	ctg_results_bor_2014_2017.txt	2	OG000	0		0		13		2.8	33.6		NUMBER	Percentage of Participants			ctg_results_bor_2014_2017.txt::NCT03189524::outcomeMeasures[2]::groups[OG000]::classes[0]::categories[0]
NCT03189524#om3#OG000	NCT03189524	ctg_results_bor_2014_2017.txt	3	OG000	0		0		30.4		13.2	52.9		NUMBER	Percentage of Participants			ctg_results_bor_2014_2017.txt::NCT03189524::outcomeMeasures[3]::groups[OG000]::classes[0]::categories[0]
NCT02631876#om2#OG000	NCT02631876	ctg_results_bor_2014_2017.txt	2	OG000	0		0		22		17.2	27.9		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02631876::outcomeMeasures[2]::groups[OG000]::classes[0]::categories[0]
NCT02631876#om2#OG001	NCT02631876	ctg_results_bor_2014_2017.txt	2	OG001	0		0		12		6.6	19.1		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02631876::outcomeMeasures[2]::groups[OG001]::classes[0]::categories[0]
NCT02631876#om6#OG000	NCT02631876	ctg_results_bor_2014_2017.txt	6	OG000	0		0		51		44.1	58.3		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02631876::outcomeMeasures[6]::groups[OG000]::classes[0]::categories[0]
NCT02631876#om6#OG001	NCT02631876	ctg_results_bor_2014_2017.txt	6	OG001	0		0		27		17.6	37.8		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT02631876::outcomeMeasures[6]::groups[OG001]::classes[0]::categories[0]
NCT03173560#om0#OG000	NCT03173560	ctg_results_bor_2014_2017.txt	0	OG000	0		0		32.1		24.7	39.4		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03173560::outcomeMeasures[0]::groups[OG000]::classes[0]::categories[0]
NCT03173560#om0#OG001	NCT03173560	ctg_results_bor_2014_2017.txt	0	OG001	0		0		34.8		27.3	42.3		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03173560::outcomeMeasures[0]::groups[OG001]::classes[0]::categories[0]
NCT03173560#om3#OG000	NCT03173560	ctg_results_bor_2014_2017.txt	3	OG000	0		0		34.6		27.1	42.1		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03173560::outcomeMeasures[3]::groups[OG000]::classes[0]::categories[0]
NCT03173560#om3#OG001	NCT03173560	ctg_results_bor_2014_2017.txt	3	OG001	0		0		40.6		32.9	48.4		NUMBER	percentage of participants			ctg_results_bor_2014_2017.txt::NCT03173560::outcomeMeasures[3]::groups[OG001]::classes[0]::categories[0]
NCT02080260#om3#OG000	NCT02080260	ctg_results_bor_2014_2017.txt	3	OG000	0		0		1					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2014_2017.txt::NCT02080260::outcomeMeasures[3]::groups[OG000]::classes[0]::categories[0]
NCT03262935#om2#OG000	NCT03262935	ctg_results_bor_2014_2017.txt	2	OG000	0		0		27.8		22.3	33.7		NUMBER	percentage of patients			ctg_results_bor_2014_2017.txt::NCT03262935::outcomeMeasures[2]::groups[OG000]::classes[0]::categories[0]
NCT03262935#om2#OG001	NCT03262935	ctg_results_bor_2014_2017.txt	2	OG001	0		0		29.5		21.6	38.4		NUMBER	percentage of patients			ctg_results_bor_2014_2017.txt::NCT03262935::outcomeMeasures[2]::groups[OG001]::classes[0]::categories[0]
NCT02996110#om0#OG000	NCT02996110	ctg_results_bor_2014_2017.txt	0	OG000	0	Track 1	0		20		7.7	38.6		NUMBER	Percent of participants	Participants	30	ctg_results_bor_2014_2017.txt::NCT02996110::outcomeMeasures[0]::groups[OG000]::classes[0]::categories[0]
NCT02996110#om0#OG000	NCT02996110	ctg_results_bor_2014_2017.txt	0	OG000	1	Track 2	0		17.4		7.8	31.4		NUMBER	Percent of participants	Participants	46	ctg_results_bor_2014_2017.txt::NCT02996110::outcomeMeasures[0]::groups[OG000]::classes[1]::categories[0]
NCT02996110#om0#OG001	NCT02996110	ctg_results_bor_2014_2017.txt	0	OG001	0	Track 1	0		30		14.7	49.4		NUMBER	Percent of participants	Participants	30	ctg_results_bor_2014_2017.txt::NCT02996110::outcomeMeasures[0]::groups[OG001]::classes[0]::categories[0]
NCT02996110#om0#OG001	NCT02996110	ctg_results_bor_2014_2017.txt	0	OG001	1	Track 2	0		3.1		0.1	16.2		NUMBER	Percent of participants	Participants	32	ctg_results_bor_2014_2017.txt::NCT02996110::outcomeMeasures[0]::groups[OG001]::classes[1]::categories[0]
NCT02996110#om0#OG002	NCT02996110	ctg_results_bor_2014_2017.txt	0	OG002	1	Track 2	0		3.2		0.1	16.7		NUMBER	Percent of participants	Participants	31	ctg_results_bor_2014_2017.txt::NCT02996110::outcomeMeasures[0]::groups[OG002]::classes[1]::categories[0]
