record_type	nct_id	payload_file	outcome_measure_index	outcome_measure_title	group_id	group_title	class_index	class_title	category_title	category_value_raw	category_value_int	producer_label	producer_kept	reported_denominator_participants	sum_all_integer_categories_in_class	residual_denominator_minus_sum	stored_cells_CR_PR_SD_PD	stored_evaluable_n	job1_classification	overwrite_scope	conflicting_overwrite	corrected_reading_status	note	source_pointer
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG019	Phase I: BLZ945 300 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0	<untitled>	Unknown	1	1		dropped	4	4	0	CR=0;PR=0;SD=2;PD=1	3	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG019]
ROW	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG019	Phase I: BLZ945 300 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0	<untitled>	(corrected reading)		4			4	4	0	CR=0;PR=0;SD=2;PD=1	3	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG019]
CLASS	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG020	Phase I: BLZ945 450 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0	<untitled>	(all 5 categories)		6		kept=4;dropped=1;overwritten=0	6	6	0	CR=0;PR=0;SD=2;PD=3	5	unsupported	none	False	RECOVERABLE	dropped: Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG020]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG020	Phase I: BLZ945 450 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0	<untitled>	Complete Response (irCR)	0	0	CR	kept	6	6	0	CR=0;PR=0;SD=2;PD=3	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG020]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG020	Phase I: BLZ945 450 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0	<untitled>	Partial Response (irPR)	0	0	PR	kept	6	6	0	CR=0;PR=0;SD=2;PD=3	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG020]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG020	Phase I: BLZ945 450 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0	<untitled>	Stable Disease (irSD)	2	2	SD	kept	6	6	0	CR=0;PR=0;SD=2;PD=3	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG020]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG020	Phase I: BLZ945 450 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0	<untitled>	Progressive Disease (irPD)	3	3	PD	kept	6	6	0	CR=0;PR=0;SD=2;PD=3	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG020]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG020	Phase I: BLZ945 450 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0	<untitled>	Unknown	1	1		dropped	6	6	0	CR=0;PR=0;SD=2;PD=3	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG020]
ROW	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG020	Phase I: BLZ945 450 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0	<untitled>	(corrected reading)		6			6	6	0	CR=0;PR=0;SD=2;PD=3	5	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG020]
CLASS	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG022	Phase I: BLZ945 1200 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0	<untitled>	(all 5 categories)		3		kept=4;dropped=1;overwritten=0	3	3	0	CR=0;PR=0;SD=0;PD=2	2	unsupported	none	False	RECOVERABLE	dropped: Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG022]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG022	Phase I: BLZ945 1200 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0	<untitled>	Complete Response (irCR)	0	0	CR	kept	3	3	0	CR=0;PR=0;SD=0;PD=2	2	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG022]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG022	Phase I: BLZ945 1200 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0	<untitled>	Partial Response (irPR)	0	0	PR	kept	3	3	0	CR=0;PR=0;SD=0;PD=2	2	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG022]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG022	Phase I: BLZ945 1200 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0	<untitled>	Stable Disease (irSD)	0	0	SD	kept	3	3	0	CR=0;PR=0;SD=0;PD=2	2	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG022]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG022	Phase I: BLZ945 1200 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0	<untitled>	Progressive Disease (irPD)	2	2	PD	kept	3	3	0	CR=0;PR=0;SD=0;PD=2	2	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG022]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG022	Phase I: BLZ945 1200 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0	<untitled>	Unknown	1	1		dropped	3	3	0	CR=0;PR=0;SD=0;PD=2	2	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG022]
ROW	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG022	Phase I: BLZ945 1200 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0	<untitled>	(corrected reading)		3			3	3	0	CR=0;PR=0;SD=0;PD=2	2	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG022]
CLASS	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG023	Phase I: BLZ945 600 mg Q1W BID + PDR001 400 mg Q4W	0	<untitled>	(all 5 categories)		6		kept=4;dropped=1;overwritten=0	6	6	0	CR=0;PR=0;SD=2;PD=3	5	unsupported	none	False	RECOVERABLE	dropped: Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG023]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG023	Phase I: BLZ945 600 mg Q1W BID + PDR001 400 mg Q4W	0	<untitled>	Complete Response (irCR)	0	0	CR	kept	6	6	0	CR=0;PR=0;SD=2;PD=3	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG023]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG023	Phase I: BLZ945 600 mg Q1W BID + PDR001 400 mg Q4W	0	<untitled>	Partial Response (irPR)	0	0	PR	kept	6	6	0	CR=0;PR=0;SD=2;PD=3	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG023]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG023	Phase I: BLZ945 600 mg Q1W BID + PDR001 400 mg Q4W	0	<untitled>	Stable Disease (irSD)	2	2	SD	kept	6	6	0	CR=0;PR=0;SD=2;PD=3	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG023]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG023	Phase I: BLZ945 600 mg Q1W BID + PDR001 400 mg Q4W	0	<untitled>	Progressive Disease (irPD)	3	3	PD	kept	6	6	0	CR=0;PR=0;SD=2;PD=3	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG023]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG023	Phase I: BLZ945 600 mg Q1W BID + PDR001 400 mg Q4W	0	<untitled>	Unknown	1	1		dropped	6	6	0	CR=0;PR=0;SD=2;PD=3	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG023]
ROW	NCT02829723	ctg_results_bor_2014_2017.txt	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG023	Phase I: BLZ945 600 mg Q1W BID + PDR001 400 mg Q4W	0	<untitled>	(corrected reading)		6			6	6	0	CR=0;PR=0;SD=2;PD=3	5	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: groups[OG023]
CLASS	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG008	Phase I: BLZ945 600 mg 4d on/10d Off QD	0	<untitled>	(all 6 categories)		1		kept=5;dropped=1;overwritten=1	1	1	0	CR=0;PR=0;SD=0;PD=1	1	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED	dropped: Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG008]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG008	Phase I: BLZ945 600 mg 4d on/10d Off QD	0	<untitled>	Complete Response (CR)	0	0	CR	kept	1	1	0	CR=0;PR=0;SD=0;PD=1	1	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG008]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG008	Phase I: BLZ945 600 mg 4d on/10d Off QD	0	<untitled>	Partial Response (PR)	0	0	PR	kept	1	1	0	CR=0;PR=0;SD=0;PD=1	1	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG008]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG008	Phase I: BLZ945 600 mg 4d on/10d Off QD	0	<untitled>	Stable Disease (SD)	0	0	SD	kept	1	1	0	CR=0;PR=0;SD=0;PD=1	1	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG008]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG008	Phase I: BLZ945 600 mg 4d on/10d Off QD	0	<untitled>	Progressive Disease (PD) as per tumor assessment	0	0	PD	overwritten(label PD, value 0 lost)	1	1	0	CR=0;PR=0;SD=0;PD=1	1	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG008]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG008	Phase I: BLZ945 600 mg 4d on/10d Off QD	0	<untitled>	Progressive Disease (PD) as per clinical assessment	1	1	PD	kept(last write, label PD)	1	1	0	CR=0;PR=0;SD=0;PD=1	1	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG008]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG008	Phase I: BLZ945 600 mg 4d on/10d Off QD	0	<untitled>	Unknown	0	0		dropped	1	1	0	CR=0;PR=0;SD=0;PD=1	1	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG008]
ROW	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG008	Phase I: BLZ945 600 mg 4d on/10d Off QD	0	<untitled>	(corrected reading)		1			1	1	0	CR=0;PR=0;SD=0;PD=1	1	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED	within-class collision with differing values on label(s) PD; source states the categories separately and no selection or pooling basis is stated	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG008]
CLASS	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG010	Phase I: BLZ945 1200 mg 4d on/10d Off QD	0	<untitled>	(all 6 categories)		3		kept=5;dropped=1;overwritten=1	3	3	0	CR=0;PR=1;SD=0;PD=0	1	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED	dropped: Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG010]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG010	Phase I: BLZ945 1200 mg 4d on/10d Off QD	0	<untitled>	Complete Response (CR)	0	0	CR	kept	3	3	0	CR=0;PR=1;SD=0;PD=0	1	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG010]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG010	Phase I: BLZ945 1200 mg 4d on/10d Off QD	0	<untitled>	Partial Response (PR)	1	1	PR	kept	3	3	0	CR=0;PR=1;SD=0;PD=0	1	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG010]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG010	Phase I: BLZ945 1200 mg 4d on/10d Off QD	0	<untitled>	Stable Disease (SD)	0	0	SD	kept	3	3	0	CR=0;PR=1;SD=0;PD=0	1	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG010]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG010	Phase I: BLZ945 1200 mg 4d on/10d Off QD	0	<untitled>	Progressive Disease (PD) as per tumor assessment	2	2	PD	overwritten(label PD, value 2 lost)	3	3	0	CR=0;PR=1;SD=0;PD=0	1	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG010]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG010	Phase I: BLZ945 1200 mg 4d on/10d Off QD	0	<untitled>	Progressive Disease (PD) as per clinical assessment	0	0	PD	kept(last write, label PD)	3	3	0	CR=0;PR=1;SD=0;PD=0	1	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG010]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG010	Phase I: BLZ945 1200 mg 4d on/10d Off QD	0	<untitled>	Unknown	0	0		dropped	3	3	0	CR=0;PR=1;SD=0;PD=0	1	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG010]
ROW	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG010	Phase I: BLZ945 1200 mg 4d on/10d Off QD	0	<untitled>	(corrected reading)		3			3	3	0	CR=0;PR=1;SD=0;PD=0	1	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED	within-class collision with differing values on label(s) PD; source states the categories separately and no selection or pooling basis is stated	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG010]
CLASS	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG012	Phase I: BLZ945 600 mg Q1W BID	0	<untitled>	(all 6 categories)		4		kept=5;dropped=1;overwritten=1	4	4	0	CR=0;PR=0;SD=2;PD=1	3	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED	dropped: Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG012]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG012	Phase I: BLZ945 600 mg Q1W BID	0	<untitled>	Complete Response (CR)	0	0	CR	kept	4	4	0	CR=0;PR=0;SD=2;PD=1	3	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG012]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG012	Phase I: BLZ945 600 mg Q1W BID	0	<untitled>	Partial Response (PR)	0	0	PR	kept	4	4	0	CR=0;PR=0;SD=2;PD=1	3	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG012]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG012	Phase I: BLZ945 600 mg Q1W BID	0	<untitled>	Stable Disease (SD)	2	2	SD	kept	4	4	0	CR=0;PR=0;SD=2;PD=1	3	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG012]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG012	Phase I: BLZ945 600 mg Q1W BID	0	<untitled>	Progressive Disease (PD) as per tumor assessment	0	0	PD	overwritten(label PD, value 0 lost)	4	4	0	CR=0;PR=0;SD=2;PD=1	3	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG012]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG012	Phase I: BLZ945 600 mg Q1W BID	0	<untitled>	Progressive Disease (PD) as per clinical assessment	1	1	PD	kept(last write, label PD)	4	4	0	CR=0;PR=0;SD=2;PD=1	3	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG012]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG012	Phase I: BLZ945 600 mg Q1W BID	0	<untitled>	Unknown	1	1		dropped	4	4	0	CR=0;PR=0;SD=2;PD=1	3	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG012]
ROW	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG012	Phase I: BLZ945 600 mg Q1W BID	0	<untitled>	(corrected reading)		4			4	4	0	CR=0;PR=0;SD=2;PD=1	3	unsupported	within_class	True	RECOVERABLE_FULL_VECTOR; FOUR_CELL_COLLAPSE_UNRESOLVED	within-class collision with differing values on label(s) PD; source states the categories separately and no selection or pooling basis is stated	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG012]
CLASS	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG013	Phase I: BLZ945 600 mg 4d on/10d Off BID	0	<untitled>	(all 6 categories)		3		kept=5;dropped=1;overwritten=1	3	3	0	CR=0;PR=0;SD=1;PD=1	2	unsupported	within_class	False	RECOVERABLE_FULL_VECTOR; FOUR_CELL_LABEL_NOT_IDENTIFYING	dropped: Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG013]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG013	Phase I: BLZ945 600 mg 4d on/10d Off BID	0	<untitled>	Complete Response (CR)	0	0	CR	kept	3	3	0	CR=0;PR=0;SD=1;PD=1	2	unsupported	within_class	False	RECOVERABLE_FULL_VECTOR; FOUR_CELL_LABEL_NOT_IDENTIFYING		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG013]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG013	Phase I: BLZ945 600 mg 4d on/10d Off BID	0	<untitled>	Partial Response (PR)	0	0	PR	kept	3	3	0	CR=0;PR=0;SD=1;PD=1	2	unsupported	within_class	False	RECOVERABLE_FULL_VECTOR; FOUR_CELL_LABEL_NOT_IDENTIFYING		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG013]
CATEGORY	NCT02829723	ctg_results_bor_2014_2017.txt	15	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	OG013	Phase I: BLZ945 600 mg 4d on/10d Off BID	0	<untitled>	Stable Disease (SD)	1	1	SD	kept	3	3	0	CR=0;PR=0;SD=1;PD=1	2	unsupported	within_class	False	RECOVERABLE_FULL_VECTOR; FOUR_CELL_LABEL_NOT_IDENTIFYING		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[15] :: groups[OG013]
